2000,14.3660620998728,289.018510892447,14.3660577144861,289.01850900066
2002,14.3660620998728,289.018510892447,14.3660657135829,289.018513651737
2004,14.3660620998728,289.018510892447,27.6712812203973,288.943477209904
2006,14.3660620998728,289.018510892447,31.6480510859918,288.820810949328
2008,14.3660620998728,289.018510892447,32.7320579461665,288.711077313631
2010,14.3660620998728,289.018510892447,32.864463502134,288.621419744996
2012,14.3660620998728,289.018510892447,32.5230441896541,288.544727727509
2014,14.3660620998728,289.018510892447,31.9051759400817,288.473399444748
2016,14.3660620998728,289.018510892447,31.1411165534577,288.401681256208
2018,14.3660620998728,289.018510892447,30.3093782971875,288.325635616021
2020,14.3660620998728,289.018510892447,29.4589005586069,288.242839680343
2022,14.3660620998728,289.018510892447,28.613013438428,288.152109159271
2024,14.3660620998728,289.018510892447,27.7878759369117,288.052962036033
2026,14.3660620998728,289.018510892447,26.9868372653685,287.945536343305
2028,14.3660620998728,289.018510892447,26.2091163260851,287.830350988282
2030,14.3660620998728,289.018510892447,25.4514033975435,287.708274695288
2032,14.3660620998728,289.018510892447,24.7111482668938,287.580213963348
2034,14.3660620998728,289.018510892447,23.9841984286695,287.447183844406
2036,14.3660620998728,289.018510892447,23.2670586976242,287.310325916252
2038,14.3660620998728,289.018510892447,22.5573067327661,287.170738900543
2040,14.3660620998728,289.018510892447,21.851149084931,287.029571268104
2042,14.3660620998728,289.018510892447,21.1497714300976,286.887946058601
2044,14.3660620998728,289.018510892447,20.4476410400607,286.746941278909
2046,14.3660620998728,289.018510892447,19.7446929930805,286.60762268278
2048,14.3660620998728,289.018510892447,19.0447090857577,286.471079313287
2050,14.3660620998728,289.018510892447,18.3445253429729,286.338346770544
2052,14.3660620998728,289.018510892447,17.6442762402756,286.210434244101
2054,14.3660620998728,289.018510892447,16.9345700702681,286.088086089468
2056,14.3660620998728,289.018510892447,16.2349551149169,285.972454114101
2058,14.3660620998728,289.018510892447,15.5441123294396,285.86443839207
2060,14.3660620998728,289.018510892447,14.8467080084444,285.764618997897
2062,14.3660620998728,289.018510892447,14.1536914168853,285.673864441066
2064,14.3660620998728,289.018510892447,13.4638081722077,285.592909500072
2066,14.3660620998728,289.018510892447,12.7783719042112,285.522423937907
2068,14.3660620998728,289.018510892447,12.0981373415719,285.462997104323
2070,14.3660620998728,289.018510892447,11.4244848863583,285.415152275288
2072,14.3660620998728,289.018510892447,10.7586073110052,285.379335191218
2074,14.3660620998728,289.018510892447,10.102343965184,285.355913977066
2076,14.3660620998728,289.018510892447,9.45796147754663,285.345161759143
2078,14.3660620998728,289.018510892447,8.82788156780464,285.347251971805
2080,14.3660620998728,289.018510892447,8.21695968101625,285.362216929641
2082,14.3660620998728,289.018510892447,7.63358542833413,285.390091221019
2084,14.3660620998728,289.018510892447,7.08322372423078,285.430590094648
2086,14.3660620998728,289.018510892447,6.57770370054169,285.483383452072
2088,14.3660620998728,289.018510892447,6.12114048255268,285.547693925879
2090,14.3660620998728,289.018510892447,5.74843482885791,285.623373354972
2092,14.3660620998728,289.018510892447,5.47422888835393,285.709545351257
2094,14.3660620998728,289.018510892447,5.31700704936765,285.805359480306
2096,14.3660620998728,289.018510892447,5.23259196341132,285.909295931947
2098,14.3660620998728,289.018510892447,5.26768056431587,286.020599458263
2100,14.3660620998728,289.018510892447,5.44360039636518,286.137534848018
2102,14.3660620998728,289.018510892447,5.75363964984786,286.258525411982
2104,14.3660620998728,289.018510892447,6.18386638533156,286.382072686701
2106,14.3660620998728,289.018510892447,6.71637873169402,286.506690531451
2108,14.3660620998728,289.018510892447,7.33350843961841,286.630951365634
2110,14.3660620998728,289.018510892447,8.02072299611467,286.75354877541
2112,14.3660620998728,289.018510892447,8.76724597529358,286.873355021322
2114,14.3660620998728,289.018510892447,9.56471896167312,286.989459027185
2116,14.3660620998728,289.018510892447,10.4066091615971,287.101210308256
2118,14.3660620998728,289.018510892447,11.284312383438,287.208241924738
2120,14.3660620998728,289.018510892447,12.1893240303709,287.310464297887
2122,14.3660620998728,289.018510892447,13.1104740239277,287.408004019436
2124,14.3660620998728,289.018510892447,14.0690387427103,287.501193306006
2126,14.3660620998728,289.018510892447,15.0192692212396,287.590164742442
2128,14.3660620998728,289.018510892447,15.9364355104878,287.67587073585
2130,14.3660620998728,289.018510892447,16.7932215113478,287.758821847882
2132,14.3660620998728,289.018510892447,17.5717243390778,287.839257640213
2134,14.3660620998728,289.018510892447,18.2610388858995,287.917156551457
2136,14.3660620998728,289.018510892447,18.8607045079705,287.992252560259
2138,14.3660620998728,289.018510892447,19.3736230651898,288.064095308182
2140,14.3660620998728,289.018510892447,19.8074270327402,288.132099100851
2142,14.3660620998728,289.018510892447,20.1711029732311,288.19561632672
2144,14.3660620998728,289.018510892447,20.4746974144422,288.253985934451
2146,14.3660620998728,289.018510892447,20.7255527768942,288.306609421019
2148,14.3660620998728,289.018510892447,20.9320685859347,288.352982504349
2150,14.3660620998728,289.018510892447,21.1000954232044,288.392639791329
2152,14.3660620998728,289.018510892447,21.2314997886798,288.425270752966
2154,14.3660620998728,289.018510892447,21.3291426315685,288.450638851216
2156,14.3660620998728,289.018510892447,21.3954352374428,288.468672239174
2158,14.3660620998728,289.018510892447,21.4311224793244,288.479355015851
2160,14.3660620998728,289.018510892447,21.4369266126683,288.482796715144
