2000,0.38360260753592,2292.95627670491,1363.00387060786
2002,0.383602676180526,2292.95759087654,1363.00400648381
2004,0.393159390622199,2310.60040326356,1364.82814723915
2006,0.401219894983344,2331.76248465493,1367.01615526684
2008,0.40867603977577,2338.92317966271,1367.75651997252
2010,0.41570922670681,2333.90385577204,1367.23755774176
2012,0.422278952314157,2321.69616043861,1365.97536925968
2014,0.428348074764004,2306.12988544388,1364.3659276353
2016,0.433907738746201,2289.44924647564,1362.64126873741
2018,0.438971481912404,2272.72870760584,1360.91248447476
2020,0.443558061783806,2256.23984459223,1359.20765384047
2022,0.447695031450513,2239.83273143619,1357.51127555742
2024,0.451406139973368,2223.08328230677,1355.77950218046
2026,0.45471521765193,2205.50590344284,1353.96212678393
2028,0.457643613842879,2186.59984608077,1352.00737552317
2030,0.460209955252936,2165.95743987183,1349.87309819663
2032,0.46243077490909,2143.24081573052,1347.52436155471
2034,0.464319581682514,2118.20347099985,1344.93567898377
2036,0.465889734144282,2090.68466374806,1342.09043091645
2038,0.467151708794946,2060.60078626401,1338.97997291273
2040,0.46811626001911,2027.93339382689,1335.60239792026
2042,0.468791562898614,1992.74120494143,1331.96377701292
2044,0.469184931564499,1955.14267655868,1328.07635779317
2046,0.469302408902451,1915.31202570711,1323.95815305709
2048,0.469153030395475,1873.4293112421,1319.62777960393
2050,0.468743308674146,1829.71864098832,1315.10840858167
2052,0.468079316079068,1784.41517856977,1310.42435422894
2054,0.46716809991599,1737.78436011428,1305.60306074503
2056,0.466015642384025,1690.09941323552,1300.67277791315
2058,0.464628824584982,1641.64694280484,1295.66313862942
2060,0.463010968894313,1592.72269128651,1290.60472055177
2062,0.461173511261311,1543.5963919344,1285.5254121716
2064,0.459121632529397,1494.57302293689,1280.45674605473
2066,0.456860950673624,1445.9697832609,1275.43151830818
2068,0.454399754045095,1398.07064395622,1270.47908950971
2070,0.451745876143942,1351.17763124475,1265.63068701292
2072,0.448906482608001,1305.59086670664,1260.91734124503
2074,0.445889041042612,1261.60951397749,1256.36998358865
2076,0.442703675262681,1219.51023780474,1252.01721920209
2078,0.439360521476967,1179.56095315165,1247.88674857849
2080,0.435869639873137,1142.02536978747,1244.00583742396
2082,0.432249707261279,1107.14975021275,1240.39994752169
