2000,0.200000269776217,1108.2174783037,2500
2002,0.200000603046758,1108.21829498295,2500
2004,0.241171544077636,1028.76834571349,2472.32726518171
2006,0.355125148637254,809.697124346361,2409.11889718879
2008,0.43084925191814,700,2126.50613015474
2010,0.359996501789352,699.999999999998,1826.50613015474
2012,0.282033728865291,700.000000000007,1526.50613015475
2014,0.299585790425375,878.881969322161,1288.30890899769
2016,0.208872824887133,700,988.308908997691
2018,0.310003757339675,720.866094663621,828.198726200781
2020,0.345009665555904,700,713.168968991141
2022,0.355222873569249,700.000000000004,700
2024,0.31365990576409,700.000000000008,700
2026,0.262748512440499,700.000000000006,700
2028,0.231528171511227,700.000000000003,700
2030,0.233187617903042,700.000000000002,700
2032,0.269207345239828,700.000000000002,700
2034,0.320823135823163,700.000000000004,700
2036,0.345686859899642,700.000000000006,700
2038,0.327619941212258,700.000000000008,700
2040,0.294919202210953,700.000000000007,700
2042,0.276692461981053,700.000000000005,700
2044,0.285467673071953,700.000000000004,700
2046,0.317978957227942,700.000000000004,700
2048,0.356195011650095,700.000000000006,700
2050,0.37848023062779,700.000000000008,700
2052,0.380876426350732,700.000000000009,700
2054,0.423796374628803,869.242249994351,700.000000000017
2056,0.39854608216863,912.93210970857,700.000000000022
2058,0.481889741771243,1113.94680470841,700.000000000018
2060,0.511149652010951,1191.72903555306,700.000000000025
2062,0.570446246789369,1306.79070986902,700.000000000015
2064,0.60642077113822,1439.06201284417,700.000000000018
2066,0.622291953033134,1567.59084919464,700.000000000029
2068,0.610094742703718,1641.54967154758,700.00000000003
2070,0.586420503682672,1677.77358862559,700.000000000041
2072,0.563171535665992,1694.38584989936,700.000000000019
2074,0.550705007646716,1705.55218843868,713.807476011832
2076,0.548944130844684,1711.57449407888,765.85963007423
2078,0.55070948888417,1705.90515067965,836.193411266318
2080,0.550726454100025,1693.00762144292,910.204542655702
2082,0.548337890653719,1681.31019940875,983.55376779833
2084,0.545269714773786,1674.87984327856,1057.92770596155
2086,0.543308176501068,1673.01155942493,1132.88169193906
2088,0.542604701008367,1672.1553132404,1205.98450979626
2090,0.542176468841297,1669.14698768852,1274.72365417313
2092,0.540942512358099,1662.80197036704,1338.4069150603
2094,0.536417963182042,1647.79833378818,1390.32323577677
2096,0.525939469545264,1616.03924863778,1418.32994258685
2098,0.513503005821045,1575.87543153742,1429.19853514283
2100,0.501901243003084,1532.86096590962,1427.85071693039
2102,0.49243877106244,1489.59294635514,1417.22337615039
